iter,train_loss,val_loss,lr,elapsed_s,iter_ms,throughput_tok_s
0,10.828117370605469,10.8235445022583,9.900990099009901e-06,19.93804430961609,,
100,6.186345100402832,6.296655178070068,0.001,39.16502046585083,59.777021408081055,34260.65654925954
200,5.3287811279296875,5.5963053703308105,0.000993862586531225,54.8300986289978,61.39850616455078,33355.86039359438
300,4.940220355987549,5.2832207679748535,0.0009756177587652855,70.97858357429504,65.00387191772461,31505.815570373303
400,4.704118251800537,5.213068962097168,0.0009457631880429201,87.41512846946716,61.487674713134766,33307.48820076154
500,4.544131755828857,5.064897060394287,0.0009051132292283772,104.48156261444092,66.94936752319336,30590.281518201176
600,4.411005973815918,5.040756702423096,0.0008547767072315835,121.50271105766296,64.82958793640137,31590.513917952303
700,4.278767108917236,4.920597553253174,0.0007961266711550922,138.21462726593018,62.17169761657715,32941.03391916922
800,4.153653144836426,4.88221549987793,0.0007307629410938364,155.41833901405334,62.077999114990234,32990.754038421655
900,4.070501327514648,4.856167316436768,0.0006604684692133597,172.48985981941223,68.85480880737305,29743.746812651058
1000,3.9780831336975098,4.820677280426025,0.0005871607054625496,189.50714778900146,64.96882438659668,31522.811430500664
1100,3.919128656387329,4.805088996887207,0.0005128392945374505,206.1064202785492,62.4537467956543,32792.26795953426
1200,3.890645980834961,4.796380043029785,0.0004395315307866404,223.01957893371582,66.41721725463867,30835.37800369022
1300,3.841989517211914,4.779894828796387,0.0003692370589061638,240.16760540008545,66.59078598022461,30755.005664119843
1400,3.8034415245056152,4.736942291259766,0.000303873328844908,256.7987930774689,68.02606582641602,30106.10675657678
1500,3.7690582275390625,4.736653804779053,0.0002452232927684166,273.44216895103455,62.85548210144043,32582.67905247786
1600,3.7223501205444336,4.7564568519592285,0.00019488677077162295,290.38132190704346,64.6812915802002,31662.942250629392
1700,3.7015469074249268,4.706092357635498,0.00015423681195707997,307.8628480434418,65.12737274169922,31446.071195325883
1800,3.6920669078826904,4.758221626281738,0.00012438224123471442,324.64854884147644,67.35920906066895,30404.157479869038
1900,3.6682634353637695,4.762694358825684,0.00010613741346877496,341.33462738990784,70.34707069396973,29112.797161226474
2000,3.668665885925293,4.740396499633789,0.0001,358.64961099624634,62.61467933654785,32707.98511946692
