iter,train_loss,val_loss,lr,elapsed_s,iter_ms,throughput_tok_s
0,10.828097343444824,10.82352066040039,9.900990099009901e-06,16.310341358184814,,
100,6.168125152587891,6.278541088104248,0.001,35.65486526489258,64.66937065124512,31668.77888830311
200,5.316146373748779,5.591314792633057,0.000993862586531225,52.78926634788513,68.33791732788086,29968.721320168857
300,4.925203800201416,5.2896342277526855,0.0009756177587652855,69.86845326423645,67.37041473388672,30399.10037795677
400,4.678762912750244,5.188858509063721,0.0009457631880429201,87.14179277420044,66.79487228393555,30661.036243833838
500,4.5168938636779785,5.053785800933838,0.0009051132292283772,104.86153483390808,65.69170951843262,31175.927906478762
600,4.3706865310668945,5.010668754577637,0.0008547767072315835,121.95587253570557,70.12796401977539,29203.75671283547
700,4.244923114776611,4.889294624328613,0.0007961266711550922,139.27459025382996,66.20097160339355,30936.10184861723
800,4.130017280578613,4.87254524230957,0.0007307629410938364,156.91774106025696,65.56344032287598,31236.920910714092
900,4.0540385246276855,4.839421272277832,0.0006604684692133597,174.28363633155823,72.04198837280273,28427.866113328437
1000,3.9602856636047363,4.817341327667236,0.0005871607054625496,191.3602967262268,66.97583198547363,30578.19424242748
1100,3.9060981273651123,4.803860664367676,0.0005128392945374505,208.7150435447693,66.7266845703125,30692.368625657444
1200,3.874126672744751,4.793179512023926,0.0004395315307866404,226.02251315116882,73.0886459350586,28020.768120669632
1300,3.8257620334625244,4.77702522277832,0.0003692370589061638,243.16295552253723,65.91939926147461,31068.24429446699
1400,3.786771297454834,4.739483833312988,0.000303873328844908,260.9955017566681,68.99166107177734,29684.74694165296
1500,3.7553799152374268,4.742814064025879,0.0002452232927684166,278.11818075180054,64.25213813781738,31874.425651130085
1600,3.7103803157806396,4.754941940307617,0.00019488677077162295,295.14068126678467,67.63744354248047,30279.086445863824
1700,3.688255548477173,4.714846611022949,0.00015423681195707997,312.1052930355072,65.9022331237793,31076.33691491748
1800,3.67598295211792,4.763455390930176,0.00012438224123471442,329.8564932346344,68.73321533203125,29796.365412365412
1900,3.65468168258667,4.773126125335693,0.00010613741346877496,346.60808873176575,66.24102592468262,30917.39554771717
2000,3.6551578044891357,4.753335952758789,0.0001,363.4879846572876,68.20249557495117,30028.22672008166
