iter,train_loss,val_loss,lr,elapsed_s,iter_ms,throughput_tok_s
0,10.828756332397461,10.822778701782227,9.900990099009901e-06,13.06829833984375,,
100,6.2668375968933105,6.349921703338623,0.001,26.651950120925903,40.56119918823242,25245.8019115244
200,5.568130016326904,5.761679649353027,0.000993862586531225,37.6092324256897,41.37277603149414,24750.57509364375
300,5.185254096984863,5.405778884887695,0.0009756177587652855,48.34947204589844,43.91741752624512,23316.48939485242
400,4.9478349685668945,5.3279314041137695,0.0009457631880429201,59.14966416358948,42.0384407043457,24358.658000703257
500,4.810194492340088,5.285671234130859,0.0009051132292283772,69.98905897140503,41.85819625854492,24463.54815852728
600,4.680176258087158,5.202333927154541,0.0008547767072315835,80.64483618736267,46.198129653930664,22165.399501468244
700,4.563237190246582,5.100719451904297,0.0007961266711550922,91.22251534461975,41.422128677368164,24721.085871173094
800,4.448154926300049,5.059703826904297,0.0007307629410938364,101.84667825698853,41.4280891418457,24717.52912604597
900,4.389495372772217,5.005094051361084,0.0006604684692133597,112.5501081943512,45.88723182678223,22315.575798197075
1000,4.279983997344971,4.9579362869262695,0.0005871607054625496,123.67249774932861,41.33105278015137,24775.560531856594
1100,4.266590595245361,4.909142971038818,0.0005128392945374505,135.644113779068,41.967153549194336,24400.034631837883
1200,4.215313911437988,4.899300575256348,0.0004395315307866404,146.46218419075012,41.54086112976074,24650.427847447412
1300,4.1411967277526855,4.906454086303711,0.0003692370589061638,159.795104265213,41.675567626953125,24570.751121281464
1400,4.137167930603027,4.846356391906738,0.000303873328844908,170.50544834136963,41.409969329833984,24728.34480614442
1500,4.10643196105957,4.8393778800964355,0.0002452232927684166,182.5077724456787,41.92352294921875,24425.42820746133
1600,4.075887680053711,4.8602614402771,0.00019488677077162295,193.46915483474731,47.61171340942383,21507.312521908083
1700,4.0515947341918945,4.815388202667236,0.00015423681195707997,204.74236917495728,43.27702522277832,23661.51542830699
1800,4.023116588592529,4.853817462921143,0.00012438224123471442,216.52622604370117,41.79668426513672,24499.551053003855
1900,4.023111343383789,4.823399543762207,0.00010613741346877496,227.37016034126282,42.72103309631348,23969.45780059715
2000,3.9748125076293945,4.815735816955566,0.0001,237.8278148174286,41.902780532836914,24437.519109204393
