iter,train_loss,val_loss,lr,elapsed_s,iter_ms,throughput_tok_s
0,10.839944839477539,10.840109825134277,9.900990099009901e-06,17.33051896095276,,
100,5.927745819091797,6.061452865600586,0.001,34.818936586380005,61.690568923950195,16598.97157476937
200,5.329439163208008,5.56162166595459,0.000993862586531225,50.44954967498779,60.63079833984375,16889.10632943249
300,4.971069812774658,5.389523506164551,0.0009756177587652855,65.8371913433075,60.96529960632324,16796.44005052658
400,4.821761608123779,5.2791290283203125,0.0009457631880429201,81.22186374664307,60.74261665344238,16858.0159436047
500,4.65774393081665,5.176804065704346,0.0009051132292283772,96.39583683013916,63.30585479736328,16175.439116614694
600,4.508424282073975,5.1624040603637695,0.0008547767072315835,111.47379779815674,66.26772880554199,15452.46862171565
700,4.40292501449585,5.078120231628418,0.0007961266711550922,126.55121850967407,61.54131889343262,16639.227407088867
800,4.331840515136719,5.0520429611206055,0.0007307629410938364,142.0612645149231,61.83481216430664,16560.250838622116
900,4.245190620422363,5.058999061584473,0.0006604684692133597,157.7042920589447,61.02585792541504,16779.77229343533
1000,4.1842145919799805,4.940966606140137,0.0005871607054625496,172.8535656929016,61.23757362365723,16721.75985111875
1100,4.064845561981201,4.890744209289551,0.0005128392945374505,188.6649706363678,64.36848640441895,15908.405761886948
1200,4.032276630401611,4.8434319496154785,0.0004395315307866404,203.94290614128113,63.616037368774414,16096.570021549705
1300,3.9996392726898193,4.8440351486206055,0.0003692370589061638,219.09484887123108,59.94558334350586,17082.159233186176
1400,3.9331095218658447,4.811678409576416,0.000303873328844908,234.4752540588379,60.41574478149414,16949.224141877334
1500,3.896498680114746,4.761603832244873,0.0002452232927684166,249.93976950645447,60.82963943481445,16833.89889393191
1600,3.837109327316284,4.8186354637146,0.00019488677077162295,265.14962553977966,60.961246490478516,16797.55679142712
1700,3.837456703186035,4.7173237800598145,0.00015423681195707997,280.5086724758148,61.15126609802246,16745.360567982003
1800,3.8238232135772705,4.773820877075195,0.00012438224123471442,295.73299264907837,62.459468841552734,16394.631894768183
1900,3.7923238277435303,4.763162612915039,0.00010613741346877496,310.74317598342896,60.96005439758301,16797.885272894382
2000,3.742457866668701,4.712993621826172,0.0001,326.748496055603,67.2152042388916,15234.648344749061
