iter,train_loss,val_loss,lr,elapsed_s,iter_ms,throughput_tok_s
0,10.827497482299805,10.822800636291504,9.900990099009901e-06,11.402247428894043,,
250,5.508679389953613,5.71054744720459,0.0009862301196726987,24.00892162322998,29.296875,17476.266666666666
500,4.968164920806885,5.379093170166016,0.0009051132292283772,35.03207278251648,29.395341873168945,17417.72564541377
750,4.693637847900391,5.229007720947266,0.0007641763268666832,46.62751007080078,26.63564682006836,19222.360300041175
1000,4.544839382171631,5.099264621734619,0.0005871607054625496,57.554590940475464,25.83909034729004,19814.939036880518
1250,4.396677017211914,4.984524726867676,0.00040388523885789244,68.63764905929565,26.0772705078125,19633.95669982446
1500,4.352353572845459,4.955042362213135,0.0002452232927684166,79.61391282081604,25.49266815185547,20084.206052897385
1750,4.315600395202637,4.9517645835876465,0.00013790200300522413,90.15579843521118,32.00054168701172,15999.729161078825
2000,4.257099151611328,4.8400559425354,0.0001,101.41504669189453,31.497955322265625,16255.023374106819
