iter,train_loss,val_loss,lr,elapsed_s,iter_ms,throughput_tok_s
0,10.82204818725586,10.811308860778809,9.900990099009901e-06,12.830351829528809,,
250,5.342947006225586,5.6580586433410645,0.0009397114317029975,30.77032208442688,41.04328155517578,12474.636057346004
500,4.841859817504883,5.336464881896973,0.0006281416799501188,47.431779623031616,40.56119918823242,12622.9009557622
750,4.554412364959717,5.134891510009766,0.0002607455756410573,66.16446805000305,44.56043243408203,11490.01416800428
1000,4.429818153381348,5.025530815124512,0.0001,84.54615235328674,56.33282661437988,9088.839150657914
