iter,train_loss,val_loss,lr,elapsed_s,iter_ms,throughput_tok_s
0,10.839944839477539,10.840109825134277,9.900990099009901e-06,18.249114990234375,,
100,5.874053955078125,6.016158580780029,0.001,35.33327531814575,67.01517105102539,15280.12215652372
200,5.238686561584473,5.498134136199951,0.0009728616793536588,50.79102563858032,60.60385704040527,16896.614341184384
300,4.8966546058654785,5.332026958465576,0.00089471999940354,67.00467562675476,62.2251033782959,16456.380856044845
400,4.748346328735352,5.221297740936279,0.0007750000000000001,83.55220937728882,61.33222579956055,16695.95366303072
500,4.575570106506348,5.109737396240234,0.0006281416799501188,101.38601326942444,65.86337089538574,15547.33664674517
600,4.42343807220459,5.084540367126465,0.00047185832004988137,117.64027976989746,77.24714279174805,13256.153729344009
700,4.316473484039307,5.003500938415527,0.0003250000000000001,133.2843463420868,61.61189079284668,16620.168393190903
800,4.247406482696533,4.9280686378479,0.00020528000059645996,150.56818437576294,60.95719337463379,16798.673680834505
900,4.204095363616943,4.928501129150391,0.00012713832064634127,166.4822871685028,60.57548522949219,16904.528228218773
1000,4.186575412750244,4.8834052085876465,0.0001,183.3141438961029,65.60826301574707,15607.790130859325
