iter,train_loss,val_loss,lr,elapsed_s,iter_ms,throughput_tok_s
0,10.839944839477539,10.840109825134277,9.900990099009901e-06,19.405799388885498,,
100,5.927745819091797,6.061452865600586,0.001,36.557464838027954,60.71662902832031,16865.231426507085
200,5.331477165222168,5.562830924987793,0.0009728616793536588,52.136327028274536,61.53607368469238,16640.64570071406
300,4.970038414001465,5.383243560791016,0.00089471999940354,67.29293608665466,61.116933822631836,16754.767229844387
400,4.820810317993164,5.275815010070801,0.0007750000000000001,83.38570427894592,63.70282173156738,16074.641156634443
500,4.6528449058532715,5.159539699554443,0.0006281416799501188,98.9670877456665,63.51876258850098,16121.220853023644
600,4.524892807006836,5.144040107727051,0.00047185832004988137,114.80666327476501,59.966087341308594,17076.31838928736
700,4.415327072143555,5.066800594329834,0.0003250000000000001,133.6395993232727,63.86971473693848,16032.637756682805
800,4.35738468170166,4.997378349304199,0.00020528000059645996,150.08498001098633,61.614990234375,16619.33234274393
900,4.315472602844238,5.003135681152344,0.00012713832064634127,165.62724423408508,61.75351142883301,16582.053008922332
1000,4.301710605621338,4.956418991088867,0.0001,181.3164234161377,61.06138229370117,16770.01013626957
