iter,train_loss,val_loss,lr,elapsed_s,iter_ms,throughput_tok_s
0,10.828117370605469,10.8235445022583,9.900990099009901e-06,18.68046283721924,,
100,6.255192756652832,6.364530563354492,0.001,37.0609405040741,64.47052955627441,31766.45227044958
200,5.449695587158203,5.703146457672119,0.000993862586531225,53.568639039993286,68.42899322509766,29928.834306579516
300,5.036606311798096,5.3452839851379395,0.0009756177587652855,70.27246451377869,62.561988830566406,32735.532202253013
400,4.797996997833252,5.254331588745117,0.0009457631880429201,87.61983108520508,62.946319580078125,32535.659172171385
500,4.647744178771973,5.133133411407471,0.0009051132292283772,104.96146154403687,62.46161460876465,32788.137367691794
600,4.529194355010986,5.11560583114624,0.0008547767072315835,121.58245158195496,65.58561325073242,31226.360454548758
700,4.42097806930542,5.022149562835693,0.0007961266711550922,138.31998014450073,63.135385513305664,32438.227522478464
800,4.309569835662842,5.002308368682861,0.0007307629410938364,155.20438480377197,68.12691688537598,30061.539456508424
900,4.209352493286133,4.928741455078125,0.0006604684692133597,172.5903124809265,62.447547912597656,32795.523098303325
1000,4.10455322265625,4.889644622802734,0.0005871607054625496,189.16021275520325,70.57452201843262,29018.97088959532
1100,4.055103302001953,4.870343208312988,0.0005128392945374505,205.91715955734253,62.49070167541504,32772.875725377235
1200,4.0293121337890625,4.858014106750488,0.0004395315307866404,223.18495631217957,64.7435188293457,31632.5098949012
1300,3.97625732421875,4.827577590942383,0.0003692370589061638,240.5678699016571,66.2391185760498,30918.285810954298
1400,3.9437360763549805,4.787946701049805,0.000303873328844908,257.36404752731323,62.48927116394043,32773.62596576103
1500,3.912750005722046,4.79096794128418,0.0002452232927684166,274.3855905532837,62.77179718017578,32626.117014326734
1600,3.8684563636779785,4.801594257354736,0.00019488677077162295,291.45025157928467,62.480926513671875,32778.00305268942
1700,3.8473267555236816,4.7583160400390625,0.00015423681195707997,308.4401707649231,67.28029251098633,30439.820095395367
1800,3.840203046798706,4.809491157531738,0.00012438224123471442,325.1018376350403,62.83760070800781,32591.950948550613
1900,3.818575859069824,4.81170654296875,0.00010613741346877496,342.14700150489807,66.89095497131348,30616.99449317617
2000,3.8219563961029053,4.791560649871826,0.0001,359.41641449928284,62.05415725708008,33003.42943206006
