iter,train_loss,val_loss,lr,elapsed_s,iter_ms,throughput_tok_s
0,10.840001106262207,10.839249610900879,9.900990099009901e-06,25.923462867736816,,
100,5.66016960144043,5.823376655578613,0.001,56.46818947792053,119.53854560852051,17132.54908343156
200,4.907686233520508,5.333799362182617,0.000993862586531225,85.28378748893738,118.0105209350586,17354.384878336554
300,4.5786542892456055,5.148141384124756,0.0009756177587652855,114.17793488502502,134.7177028656006,15202.159452222559
400,4.353672027587891,5.032147407531738,0.0009457631880429201,143.1054232120514,119.27032470703125,17171.077592272755
500,4.179577827453613,4.892573833465576,0.0009051132292283772,172.018324136734,118.90745162963867,17223.47903291133
600,4.01463508605957,4.842747688293457,0.0008547767072315835,201.09262442588806,117.61093139648438,17413.347345204504
700,3.904451370239258,4.811388969421387,0.0007961266711550922,230.21060132980347,116.44911766052246,17587.080444614607
800,3.7481229305267334,4.731378555297852,0.0007307629410938364,259.4910092353821,121.74797058105469,16821.635631589666
900,3.6825201511383057,4.751997470855713,0.0006604684692133597,288.5804181098938,119.5528507232666,17130.499085635198
1000,3.572092056274414,4.77772331237793,0.0005871607054625496,317.4908046722412,118.4842586517334,17284.996532913177
1100,3.5285520553588867,4.764510631561279,0.0005128392945374505,346.38395071029663,119.56930160522461,17128.142194572392
1200,3.450873374938965,4.743654727935791,0.0004395315307866404,375.5179033279419,118.65830421447754,17259.64325512519
1300,3.3610477447509766,4.738207817077637,0.0003692370589061638,404.84915685653687,135.82086563110352,15078.684637178456
1400,3.313521146774292,4.69413948059082,0.000303873328844908,433.8907766342163,123.00419807434082,16649.83823366937
1500,3.2484281063079834,4.735635280609131,0.0002452232927684166,462.97621512413025,118.80683898925781,17238.06489107226
1600,3.183145046234131,4.733161449432373,0.00019488677077162295,491.9480981826782,118.01910400390625,17353.122761652336
1700,3.1525495052337646,4.750153064727783,0.00015423681195707997,520.9103500843048,117.44236946105957,17438.340263383874
1800,3.1133410930633545,4.7390947341918945,0.00012438224123471442,550.3795228004456,117.39706993103027,17445.069124835754
1900,3.0704925060272217,4.7547383308410645,0.00010613741346877496,579.5536859035492,120.18942832946777,17039.768209779195
2000,3.064115285873413,4.760115623474121,0.0001,608.5075874328613,118.67094039916992,17257.80543333695
